ASIN,product_name,brand_name,original_price,discount_price,discount,rating,reviews,commission,acc_commission,category,subcategory,availability,country_code,url,link,has_promo,has_acc
B0GTKKDCT2,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKKDCT2,,No,No
B0GTKP1PJ8,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKP1PJ8,,No,No
B0GTKMMLDS,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKMMLDS,,No,No
B0GTK5XQPR,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTK5XQPR,,No,No
B0GTKD33C4,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKD33C4,,No,No
B0GTKY6HCR,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKY6HCR,,No,No
B0GTL3CRSJ,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTL3CRSJ,,No,No
B0GTKFL92C,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKFL92C,,No,No
B0GTL42S8B,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTL42S8B,,No,No
B0GTKFZR8V,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKFZR8V,,No,No
B0GTK5YML7,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTK5YML7,,No,No
B0GTL4N7YP,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTL4N7YP,,No,No
B0GTKG762K,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKG762K,,No,No
B0GTKGL8ZR,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKGL8ZR,,No,No
B0GTKLNDH9,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKLNDH9,,No,No
B0GTL64TDF,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTL64TDF,,No,No
B0GTKFF3B3,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKFF3B3,,No,No
B0GTL7KXFW,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$44.99,10%,4.2,44,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTL7KXFW,,No,No
B0GTKRGFWB,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKRGFWB,,No,No
B0GTKNZXD2,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKNZXD2,,No,No
B0GTKNBL2D,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKNBL2D,,No,No
B0GTKW6ZHF,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKW6ZHF,,No,No
B0GTKFBD9P,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKFBD9P,,No,No
B0GTKFKD32,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKFKD32,,No,No
B0GTK8TVKG,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTK8TVKG,,No,No
B0GTKTKCHF,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKTKCHF,,No,No
B0GTKGMJLF,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKGMJLF,,No,No
B0GTKTMH3G,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$49.99,0%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKTMH3G,,No,No
B0GTKYN8VG,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKYN8VG,,No,No
B0GTKNCS2L,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKNCS2L,,No,No
B0GTK8YVX5,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTK8YVX5,,No,No
B0GTL16H62,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$44.99,10%,4.2,44,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTL16H62,,No,No
B0GTKP6VBD,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GTKP6VBD,,No,No
B0GS5D8GY7,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GS5D8GY7,,No,No
B0GS5SGKW9,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GS5SGKW9,,No,No
B0GS5NH4R7,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GS5NH4R7,,No,No
B0G62HFSDW,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62HFSDW,,No,No
B0H11M3CJ6,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0H11M3CJ6,,No,No
B0H13THZBY,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0H13THZBY,,No,No
B0GZZMX1C3,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GZZMX1C3,,No,No
B0G634YZPS,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G634YZPS,,No,No
B0G62MLRQZ,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62MLRQZ,,No,No
B0GZZJW2ZK,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GZZJW2ZK,,No,No
B0G634PJKB,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G634PJKB,,No,No
B0GZZWVLQ7,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GZZWVLQ7,,No,No
B0G62H349P,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62H349P,,No,No
B0H11B5DLD,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0H11B5DLD,,No,No
B0G64DS6NY,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G64DS6NY,,No,No
B0G633QGVD,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G633QGVD,,No,No
B0G634MNNN,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G634MNNN,,No,No
B0GZZW7M82,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GZZW7M82,,No,No
B0G62H1HYX,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62H1HYX,,No,No
B0H11RFFC1,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0H11RFFC1,,No,No
B0G62H3F6X,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62H3F6X,,No,No
B0G62RTJYW,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62RTJYW,,No,No
B0H11RVNVP,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0H11RVNVP,,No,No
B0GZZM48WV,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GZZM48WV,,No,No
B0G62QTQ2T,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62QTQ2T,,No,No
B0GSVGYP5K,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GSVGYP5K,,No,No
B0H13P2G5T,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0H13P2G5T,,No,No
B0G63C9TWS,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G63C9TWS,,No,No
B0GSVRPVDZ,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GSVRPVDZ,,No,No
B0G6393JTY,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G6393JTY,,No,No
B0G62WTT4Y,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62WTT4Y,,No,No
B0H11MVZ6P,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0H11MVZ6P,,No,No
B0G62XVLK4,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62XVLK4,,No,No
B0G62LTWTT,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62LTWTT,,No,No
B0H13L1XW7,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0H13L1XW7,,No,No
B0G62LZVXQ,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62LZVXQ,,No,No
B0G62WTHWC,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Lace Up Ballet Flats Footwear Women's Fashion Retro Mary Jane Sneakers,Tigeridea,$49.99,$39.99,20%,4.2,46,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G62WTHWC,,No,No
B0FKBFH2ZC,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$44.99,10%,4.2,378,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0FKBFH2ZC,,No,No
B0GG9ZNK3C,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$44.99,10%,4.2,378,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GG9ZNK3C,,No,No
B0GZNDBYYQ,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$44.99,10%,4.2,378,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GZNDBYYQ,,No,No
B0GGRCVJZ8,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$44.99,10%,4.2,378,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0GGRCVJZ8,,No,No
B0FYCNZVPG,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$44.99,10%,4.2,378,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0FYCNZVPG,,No,No
B0FYC8QLZ4,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$44.99,10%,4.2,378,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0FYC8QLZ4,,No,No
B0G4ZN3LPG,Tigeridea Sneakers for Women Comfortable Business Casual Tennis Shoes Lightweight Slip on Footwear Women's Fashion Retro Sneakers,Tigeridea,$49.99,$44.99,10%,4.2,378,15%,,"Clothing, Shoes & Jewelry",Fashion Sneakers,IN_STOCK,US,https://www.amazon.com/dp/B0G4ZN3LPG,,No,No
